Date,City,Temperature (°C),Humidity (%),Wind Speed (km/h),Weather Condition
2017-01-01,Los Angeles,19.2,22,18.8,Foggy
2017-01-01,Chicago,4.2,65,29.1,Cloudy
2017-01-01,Houston,15.5,84,25.0,Cloudy
2017-01-01,Phoenix,28.0,63,29.8,Thunderstorm
2017-01-01,Philadelphia,5.5,61,24.6,Clear
2017-01-01,San Antonio,-2.2,29,10.5,Snowy
2017-01-01,San Diego,29.8,55,24.4,Rainy
2017-01-01,Dallas,1.0,23,27.3,Snowy
2017-01-01,San Jose,33.2,98,7.2,Clear
2017-01-02,New York,12.3,96,8.9,Thunderstorm
2017-01-02,Los Angeles,18.4,57,13.5,Thunderstorm
2017-01-02,Chicago,-8.8,68,8.7,Rainy
2017-01-02,Houston,20.6,82,7.9,Foggy
2017-01-02,Phoenix,8.9,95,22.2,Snowy
2017-01-02,Philadelphia,3.6,89,19.1,Cloudy
2017-01-02,San Antonio,-8.0,90,4.8,Rainy
2017-01-02,San Diego,31.8,21,18.4,Cloudy
2017-01-02,Dallas,17.4,97,13.7,Foggy
2017-01-02,San Jose,3.6,21,4.6,Thunderstorm
2017-01-03,New York,17.6,18,17.1,Foggy
2017-01-03,Los Angeles,13.7,23,9.4,Thunderstorm
2017-01-03,Chicago,1.0,79,14.3,Thunderstorm
2017-01-03,Houston,34.0,12,2.4,Clear
2017-01-03,Phoenix,35.3,91,24.2,Foggy
2017-01-03,Philadelphia,17.5,71,3.4,Foggy
2017-01-03,San Antonio,31.8,83,16.9,Thunderstorm
2017-01-03,San Diego,15.2,19,9.3,Snowy
2017-01-03,Dallas,28.0,94,2.7,Foggy
2017-01-03,San Jose,1.4,70,7.4,Clear
2017-01-04,New York,29.7,81,11.5,Rainy
2017-01-04,Los Angeles,15.3,55,26.8,Rainy
2017-01-04,Chicago,24.6,56,23.7,Thunderstorm
2017-01-04,Houston,14.5,24,27.3,Rainy
2017-01-04,Phoenix,-1.0,27,14.1,Snowy
2017-01-04,Philadelphia,11.6,25,15.1,Cloudy
2017-01-04,San Antonio,15.7,55,4.4,Rainy
2017-01-04,San Diego,11.7,69,5.2,Clear
2017-01-04,Dallas,21.4,16,17.0,Foggy
2017-01-04,San Jose,26.1,64,3.7,Rainy
2017-01-05,New York,1.8,46,23.4,Snowy
2017-01-05,Los Angeles,21.0,12,10.9,Clear
2017-01-05,Chicago,-5.4,85,26.3,Cloudy
2017-01-05,Houston,17.6,29,12.3,Thunderstorm
2017-01-05,Phoenix,9.5,34,4.9,Clear
2017-01-05,Philadelphia,29.1,44,2.9,Clear
2017-01-05,San Antonio,-7.2,55,0.6,Foggy
2017-01-05,San Diego,35.9,74,19.7,Cloudy
2017-01-05,Dallas,-8.7,47,4.2,Rainy
2017-01-05,San Jose,39.7,56,26.4,Rainy
2017-01-06,New York,32.3,25,24.3,Snowy
2017-01-06,Los Angeles,31.8,21,20.4,Cloudy
2017-01-06,Chicago,21.4,89,24.6,Foggy
2017-01-06,Houston,21.7,65,27.4,Thunderstorm
2017-01-06,Phoenix,-3.0,18,6.1,Rainy
2017-01-06,Philadelphia,26.9,58,8.4,Foggy
2017-01-06,San Antonio,-4.9,82,16.9,Clear
2017-01-06,San Diego,38.5,93,19.1,Rainy
2017-01-06,Dallas,6.0,95,24.8,Snowy
2017-01-06,San Jose,28.1,80,23.2,Thunderstorm
2017-01-07,New York,-1.4,100,13.4,Foggy
2017-01-07,Los Angeles,7.8,37,21.6,Snowy
2017-01-07,Chicago,7.5,99,26.9,Cloudy
2017-01-07,Houston,3.6,85,0.5,Clear
2017-01-07,Phoenix,4.0,39,21.7,Thunderstorm
2017-01-07,Philadelphia,17.5,78,26.3,Cloudy
2017-01-07,San Antonio,-6.8,23,26.6,Thunderstorm
2017-01-07,San Diego,12.8,91,16.7,Clear
2017-01-07,Dallas,27.6,58,18.8,Thunderstorm
2017-01-07,San Jose,20.0,35,15.6,Clear
2017-01-08,New York,7.0,35,14.0,Cloudy
2017-01-08,Los Angeles,-8.9,66,9.1,Thunderstorm
2017-01-08,Chicago,21.0,80,7.6,Cloudy
2017-01-08,Houston,12.3,25,11.8,Clear
2017-01-08,Phoenix,33.8,33,23.2,Foggy
2017-01-08,Philadelphia,22.5,67,0.6,Cloudy
2017-01-08,San Antonio,21.0,71,29.4,Rainy
2017-01-08,San Diego,23.7,21,5.1,Clear
2017-01-08,Dallas,-8.1,89,16.2,Snowy
2017-01-08,San Jose,9.7,65,11.1,Clear
2017-01-09,New York,24.3,43,14.1,Foggy
2017-01-09,Los Angeles,-0.9,88,15.2,Clear
2017-01-09,Chicago,32.4,71,10.7,Clear
2017-01-09,Houston,33.3,53,6.3,Rainy
2017-01-09,Phoenix,16.7,65,9.4,Thunderstorm
2017-01-09,Philadelphia,34.3,56,22.0,Foggy
2017-01-09,San Antonio,16.9,41,2.1,Snowy
2017-01-09,San Diego,31.8,29,17.2,Foggy
2017-01-09,Dallas,1.1,81,6.8,Snowy
2017-01-09,San Jose,22.2,100,26.6,Foggy
2017-01-10,New York,30.5,83,26.2,Clear
2017-01-10,Los Angeles,29.8,10,13.4,Thunderstorm
2017-01-10,Chicago,12.7,77,3.0,Foggy
2017-01-10,Houston,19.6,22,6.1,Rainy
2017-01-10,Phoenix,13.7,83,19.6,Cloudy
2017-01-10,Philadelphia,12.5,87,17.7,Thunderstorm
2017-01-10,San Antonio,14.3,74,3.3,Snowy
2017-01-10,San Diego,29.3,69,12.1,Clear
2017-01-10,Dallas,19.1,63,25.6,Snowy
2017-01-10,San Jose,3.2,37,4.1,Thunderstorm
2017-01-11,New York,-3.6,24,14.3,Cloudy
2017-01-11,Los Angeles,30.1,84,26.4,Thunderstorm
2017-01-11,Chicago,-2.5,98,14.2,Foggy
2017-01-11,Houston,7.0,49,23.4,Clear
2017-01-11,Phoenix,-9.8,15,1.7,Clear
2017-01-11,Philadelphia,12.5,27,15.0,Clear
2017-01-11,San Antonio,32.0,33,8.0,Rainy
2017-01-11,San Diego,17.9,66,10.0,Foggy
2017-01-11,Dallas,31.3,84,4.2,Foggy
2017-01-11,San Jose,-6.0,12,14.9,Thunderstorm
2017-01-12,New York,-8.4,56,1.5,Thunderstorm
2017-01-12,Los Angeles,21.8,45,13.8,Snowy
2017-01-12,Chicago,34.5,25,13.5,Cloudy
2017-01-12,Houston,37.9,82,6.7,Thunderstorm
2017-01-12,Phoenix,23.8,62,26.3,Cloudy
2017-01-12,Philadelphia,1.0,32,2.6,Thunderstorm
2017-01-12,San Antonio,-6.8,14,1.5,Thunderstorm
2017-01-12,San Diego,32.5,45,16.3,Foggy
2017-01-12,Dallas,28.9,71,3.5,Rainy
2017-01-12,San Jose,33.8,12,20.8,Foggy
2017-01-13,New York,29.5,85,13.7,Snowy
2017-01-13,Los Angeles,23.5,11,20.3,Clear
2017-01-13,Chicago,28.4,94,1.0,Rainy
2017-01-13,Houston,-0.4,85,20.9,Rainy
2017-01-13,Phoenix,38.1,79,28.8,Thunderstorm
2017-01-13,Philadelphia,6.9,50,15.3,Cloudy
2017-01-13,San Antonio,10.0,37,16.4,Snowy
2017-01-13,San Diego,39.4,16,29.1,Snowy
2017-01-13,Dallas,13.1,17,15.7,Thunderstorm
2017-01-13,San Jose,0.1,100,29.2,Foggy
2017-01-14,New York,13.5,22,22.7,Cloudy
2017-01-14,Los Angeles,25.5,18,26.1,Thunderstorm
2017-01-14,Chicago,-0.5,76,27.7,Thunderstorm
2017-01-14,Houston,20.3,21,9.9,Clear
2017-01-14,Phoenix,24.0,65,28.4,Foggy
2017-01-14,Philadelphia,-3.4,66,27.4,Cloudy
2017-01-14,San Antonio,38.4,89,17.5,Foggy
2017-01-14,San Diego,0.7,52,20.6,Rainy
2017-01-14,Dallas,-1.3,84,8.6,Foggy
2017-01-14,San Jose,-4.8,36,25.6,Foggy
2017-01-15,New York,17.1,71,11.0,Rainy
2017-01-15,Los Angeles,38.8,16,4.2,Snowy
2017-01-15,Chicago,34.6,96,7.7,Foggy
2017-01-15,Houston,1.1,97,28.2,Foggy
2017-01-15,Phoenix,32.7,38,19.1,Clear
2017-01-15,Philadelphia,14.6,51,5.4,Snowy
2017-01-15,San Antonio,9.2,89,7.9,Cloudy
2017-01-15,San Diego,-3.5,85,30.0,Cloudy
2017-01-15,Dallas,11.3,31,18.7,Clear
2017-01-15,San Jose,6.0,30,4.8,Snowy
2017-01-16,New York,9.6,78,17.2,Thunderstorm
2017-01-16,Los Angeles,6.9,14,11.9,Snowy
2017-01-16,Chicago,24.6,30,14.1,Thunderstorm
2017-01-16,Houston,5.0,17,10.0,Rainy
2017-01-16,Phoenix,6.5,70,1.5,Clear
2017-01-16,Philadelphia,7.3,62,14.0,Snowy
2017-01-16,San Antonio,-5.0,90,16.8,Clear
2017-01-16,San Diego,4.7,74,6.9,Clear
2017-01-16,Dallas,-5.9,23,6.8,Rainy
2017-01-16,San Jose,27.6,39,17.6,Cloudy
2017-01-17,New York,4.1,78,12.5,Thunderstorm
2017-01-17,Los Angeles,15.0,55,29.2,Snowy
2017-01-17,Chicago,19.8,100,23.8,Cloudy
2017-01-17,Houston,14.4,18,20.5,Cloudy
2017-01-17,Phoenix,22.5,11,15.1,Rainy
2017-01-17,Philadelphia,-7.0,48,4.6,Clear
2017-01-17,San Antonio,35.9,71,12.4,Foggy
2017-01-17,San Diego,22.9,97,28.5,Clear
2017-01-17,Dallas,28.3,70,0.6,Snowy
2017-01-17,San Jose,23.9,94,17.5,Cloudy
2017-01-18,New York,33.9,85,11.8,Snowy
2017-01-18,Los Angeles,-9.3,51,23.3,Rainy
2017-01-18,Chicago,30.2,25,17.2,Thunderstorm
2017-01-18,Houston,20.2,16,3.9,Thunderstorm
2017-01-18,Phoenix,24.1,44,28.9,Cloudy
2017-01-18,Philadelphia,17.5,30,6.8,Thunderstorm
2017-01-18,San Antonio,4.3,68,13.3,Rainy
2017-01-18,San Diego,2.8,46,8.2,Snowy
2017-01-18,Dallas,23.7,13,18.2,Snowy
2017-01-18,San Jose,16.8,79,0.3,Cloudy
2017-01-19,New York,2.2,90,15.8,Cloudy
2017-01-19,Los Angeles,18.5,28,25.4,Rainy
2017-01-19,Chicago,21.1,96,13.0,Snowy
2017-01-19,Houston,36.6,67,20.2,Cloudy
2017-01-19,Phoenix,-2.0,65,17.0,Foggy
2017-01-19,Philadelphia,31.0,35,20.1,Cloudy
2017-01-19,San Antonio,34.0,35,6.2,Foggy
2017-01-19,San Diego,29.2,42,25.6,Rainy
2017-01-19,Dallas,10.5,39,28.4,Clear
2017-01-19,San Jose,35.9,41,15.1,Snowy
2017-01-20,New York,29.7,44,0.3,Clear
2017-01-20,Los Angeles,33.5,45,4.7,Foggy
2017-01-20,Chicago,27.7,51,23.8,Thunderstorm
2017-01-20,Houston,14.2,69,17.1,Foggy
2017-01-20,Phoenix,6.0,63,13.6,Rainy
2017-01-20,Philadelphia,11.7,67,13.4,Thunderstorm
2017-01-20,San Antonio,-1.0,11,23.0,Clear
2017-01-20,San Diego,30.6,52,4.5,Foggy
2017-01-20,Dallas,0.1,18,18.8,Cloudy
2017-01-20,San Jose,17.2,14,1.3,Clear
2017-01-21,New York,19.9,56,21.5,Cloudy
2017-01-21,Los Angeles,21.2,52,24.6,Cloudy
2017-01-21,Chicago,15.9,56,6.1,Rainy
2017-01-21,Houston,-0.6,44,21.1,Snowy
2017-01-21,Phoenix,7.1,61,7.4,Snowy
2017-01-21,Philadelphia,39.2,69,8.1,Rainy
2017-01-21,San Antonio,18.4,92,21.4,Clear
2017-01-21,San Diego,-5.2,17,26.0,Foggy
2017-01-21,Dallas,7.6,63,2.7,Thunderstorm
2017-01-21,San Jose,34.3,99,24.3,Snowy
2017-01-22,New York,25.8,63,16.5,Thunderstorm
2017-01-22,Los Angeles,3.1,29,4.3,Rainy
2017-01-22,Chicago,19.9,86,12.7,Snowy
2017-01-22,Houston,37.4,42,8.1,Thunderstorm
2017-01-22,Phoenix,26.0,40,12.5,Foggy
2017-01-22,Philadelphia,23.4,41,3.2,Rainy
2017-01-22,San Antonio,-9.6,62,11.5,Foggy
2017-01-22,San Diego,-4.3,39,2.0,Snowy
2017-01-22,Dallas,3.5,22,29.6,Rainy
2017-01-22,San Jose,-5.8,54,8.4,Clear
2017-01-23,New York,-5.7,87,1.8,Clear
2017-01-23,Los Angeles,12.4,64,14.8,Cloudy
2017-01-23,Chicago,10.6,97,19.6,Thunderstorm
2017-01-23,Houston,9.1,62,2.8,Snowy
2017-01-23,Phoenix,20.1,84,16.7,Snowy
2017-01-23,Philadelphia,17.5,37,4.1,Snowy
2017-01-23,San Antonio,39.2,94,3.0,Thunderstorm
2017-01-23,San Diego,5.6,36,12.1,Clear
2017-01-23,Dallas,25.0,58,4.5,Rainy
2017-01-23,San Jose,-4.3,29,13.5,Thunderstorm
2017-01-24,New York,11.7,86,3.2,Thunderstorm
2017-01-24,Los Angeles,24.8,70,5.9,Rainy
2017-01-24,Chicago,35.8,57,8.2,Thunderstorm
2017-01-24,Houston,-7.0,96,2.5,Thunderstorm
2017-01-24,Phoenix,32.4,77,4.7,Foggy
2017-01-24,Philadelphia,-4.1,10,11.9,Snowy
2017-01-24,San Antonio,21.6,24,0.5,Foggy
2017-01-24,San Diego,-3.4,61,29.8,Snowy
2017-01-24,Dallas,35.2,88,5.6,Thunderstorm
2017-01-24,San Jose,-7.4,100,1.8,Cloudy
2017-01-25,New York,38.8,39,0.1,Rainy
2017-01-25,Los Angeles,39.7,68,6.3,Thunderstorm
2017-01-25,Chicago,18.4,72,18.7,Cloudy
2017-01-25,Houston,29.6,47,20.1,Snowy
2017-01-25,Phoenix,22.0,30,26.1,Rainy
2017-01-25,Philadelphia,5.9,17,24.5,Rainy
2017-01-25,San Antonio,30.7,73,15.3,Snowy
2017-01-25,San Diego,5.0,51,11.0,Foggy
2017-01-25,Dallas,9.2,71,20.5,Thunderstorm
2017-01-25,San Jose,-3.8,59,27.4,Rainy
2017-01-26,New York,31.8,54,28.5,Snowy
2017-01-26,Los Angeles,-2.9,74,5.5,Foggy
2017-01-26,Chicago,-6.1,83,15.3,Cloudy
2017-01-26,Houston,38.4,89,0.1,Thunderstorm
2017-01-26,Phoenix,-0.0,62,11.7,Rainy
2017-01-26,Philadelphia,-2.9,39,2.7,Snowy
2017-01-26,San Antonio,32.4,93,26.0,Clear
2017-01-26,San Diego,21.2,32,21.0,Rainy
2017-01-26,Dallas,37.1,85,2.8,Foggy
2017-01-26,San Jose,19.4,67,17.4,Rainy
2017-01-27,New York,26.6,100,29.6,Clear
2017-01-27,Los Angeles,7.4,98,9.4,Clear
2017-01-27,Chicago,36.8,21,24.1,Rainy
2017-01-27,Houston,8.0,54,12.9,Foggy
2017-01-27,Phoenix,39.1,26,26.4,Rainy
2017-01-27,Philadelphia,-6.3,22,14.4,Cloudy
2017-01-27,San Antonio,34.9,77,22.2,Clear
2017-01-27,San Diego,16.2,30,0.1,Cloudy
2017-01-27,Dallas,14.5,21,13.0,Foggy
2017-01-27,San Jose,19.2,87,14.4,Rainy
2017-01-28,New York,33.4,74,21.1,Snowy
2017-01-28,Los Angeles,20.2,73,9.8,Thunderstorm
2017-01-28,Chicago,20.5,30,4.2,Snowy
2017-01-28,Houston,8.0,85,2.6,Snowy
2017-01-28,Phoenix,1.8,33,20.5,Snowy
2017-01-28,Philadelphia,12.8,31,4.7,Clear
2017-01-28,San Antonio,1.8,90,18.1,Cloudy
2017-01-28,San Diego,-6.3,70,10.7,Cloudy
2017-01-28,Dallas,-9.6,44,1.8,Snowy
2017-01-28,San Jose,27.5,38,14.9,Cloudy
2017-02-01,New York,-7.6,71,0.9,Snowy
2017-02-01,Los Angeles,1.2,46,18.3,Thunderstorm
2017-02-01,Chicago,34.3,28,20.9,Rainy
2017-02-01,Houston,10.2,31,11.3,Rainy
2017-02-01,Phoenix,25.3,98,18.6,Thunderstorm
2017-02-01,Philadelphia,9.7,93,29.1,Rainy
2017-02-01,San Antonio,-7.1,14,5.7,Foggy
2017-02-01,San Diego,25.9,58,24.9,Rainy
2017-02-01,Dallas,-5.5,33,16.1,Snowy
2017-02-01,San Jose,5.7,11,18.8,Snowy
2017-02-02,New York,28.4,82,26.4,Rainy
2017-02-02,Los Angeles,34.4,96,24.9,Cloudy
2017-02-02,Chicago,5.5,84,16.9,Thunderstorm
2017-02-02,Houston,23.5,17,16.4,Cloudy
2017-02-02,Phoenix,35.4,30,21.1,Cloudy
2017-02-02,Philadelphia,2.8,61,26.4,Rainy
2017-02-02,San Antonio,33.9,62,0.1,Clear
2017-02-02,San Diego,29.8,81,3.3,Cloudy
2017-02-02,Dallas,24.8,85,25.9,Rainy
2017-02-02,San Jose,4.0,32,14.5,Cloudy
2017-02-03,New York,31.7,98,25.6,Rainy
2017-02-03,Los Angeles,36.3,56,27.2,Rainy
2017-02-03,Chicago,35.5,41,8.3,Rainy
2017-02-03,Houston,4.0,80,11.0,Clear
2017-02-03,Phoenix,27.5,80,29.1,Foggy
2017-02-03,Philadelphia,31.1,89,25.9,Thunderstorm
2017-02-03,San Antonio,7.4,61,7.8,Clear
2017-02-03,San Diego,20.2,37,27.8,Thunderstorm
2017-02-03,Dallas,36.4,82,10.8,Clear
2017-02-03,San Jose,10.8,51,26.4,Snowy
2017-02-04,New York,-6.2,15,13.4,Foggy
2017-02-04,Los Angeles,25.0,82,0.8,Rainy
2017-02-04,Chicago,36.6,33,23.8,Snowy
2017-02-04,Houston,-7.5,34,25.5,Rainy
2017-02-04,Phoenix,22.8,27,19.9,Foggy
2017-02-04,Philadelphia,-4.5,34,22.0,Clear
2017-02-04,San Antonio,23.2,70,26.9,Snowy
2017-02-04,San Diego,-8.4,38,0.7,Clear
2017-02-04,Dallas,27.4,56,23.2,Rainy
2017-02-04,San Jose,37.0,85,27.5,Thunderstorm
2017-02-05,New York,-1.8,26,25.5,Thunderstorm
2017-02-05,Los Angeles,8.2,47,19.9,Cloudy
2017-02-05,Chicago,-0.4,30,23.8,Cloudy
2017-02-05,Houston,37.3,11,0.9,Cloudy
2017-02-05,Phoenix,22.9,49,8.4,Thunderstorm
2017-02-05,Philadelphia,12.2,20,12.5,Thunderstorm
2017-02-05,San Antonio,22.6,43,9.5,Thunderstorm
2017-02-05,San Diego,18.8,94,5.4,Thunderstorm
2017-02-05,Dallas,15.2,38,18.1,Rainy
2017-02-05,San Jose,-4.6,47,29.3,Clear
2017-02-06,New York,34.2,81,5.1,Thunderstorm
2017-02-06,Los Angeles,0.5,43,4.9,Foggy
2017-02-06,Chicago,-1.4,14,9.0,Snowy
2017-02-06,Houston,36.5,96,0.5,Thunderstorm
2017-02-06,Phoenix,-1.2,32,29.8,Cloudy
2017-02-06,Philadelphia,-1.4,87,7.2,Foggy
2017-02-06,San Antonio,15.2,34,10.9,Thunderstorm
2017-02-06,San Diego,15.7,37,19.7,Cloudy
2017-02-06,Dallas,3.7,73,10.8,Cloudy
2017-02-06,San Jose,4.3,38,0.2,Rainy
2017-02-07,New York,37.0,24,15.9,Clear
2017-02-07,Los Angeles,-6.0,64,25.9,Clear
2017-02-07,Chicago,16.8,40,20.7,Snowy
2017-02-07,Houston,0.6,68,11.7,Snowy
2017-02-07,Phoenix,5.6,32,3.2,Cloudy
2017-02-07,Philadelphia,-1.4,92,10.3,Snowy
2017-02-07,San Antonio,24.5,95,29.2,Clear
2017-02-07,San Diego,18.8,86,9.9,Rainy
2017-02-07,Dallas,19.2,19,11.1,Thunderstorm
2017-02-07,San Jose,-2.8,52,0.7,Foggy
2017-02-08,New York,-1.5,86,14.3,Foggy
2017-02-08,Los Angeles,25.3,40,3.4,Rainy
2017-02-08,Chicago,19.4,46,19.1,Foggy
2017-02-08,Houston,4.3,85,1.8,Foggy
2017-02-08,Phoenix,34.5,38,1.1,Foggy
2017-02-08,Philadelphia,26.0,95,23.0,Snowy
2017-02-08,San Antonio,21.6,22,4.4,Rainy
2017-02-08,San Diego,26.2,45,10.3,Thunderstorm
2017-02-08,Dallas,6.0,72,6.5,Clear
2017-02-08,San Jose,-5.4,77,23.3,Clear
2017-02-09,New York,20.0,54,24.4,Cloudy
2017-02-09,Los Angeles,2.3,89,8.3,Clear
2017-02-09,Chicago,19.1,90,3.0,Rainy
2017-02-09,Houston,34.3,74,25.6,Snowy
2017-02-09,Phoenix,16.4,76,12.5,Foggy
2017-02-09,Philadelphia,24.1,13,20.3,Rainy
2017-02-09,San Antonio,-1.3,99,0.9,Snowy
2017-02-09,San Diego,-3.1,37,6.6,Rainy
2017-02-09,Dallas,10.0,31,1.4,Foggy
2017-02-09,San Jose,23.1,81,0.1,Clear
2017-02-10,New York,5.4,50,19.4,Clear
2017-02-10,Los Angeles,35.8,79,28.5,Thunderstorm
2017-02-10,Chicago,21.5,30,20.0,Snowy
2017-02-10,Houston,11.5,29,28.6,Rainy
2017-02-10,Phoenix,23.4,83,29.1,Rainy
2017-02-10,Philadelphia,34.2,35,12.4,Cloudy
2017-02-10,San Antonio,12.8,66,12.3,Clear
2017-02-10,San Diego,5.0,93,12.1,Snowy
2017-02-10,Dallas,0.2,65,3.6,Snowy
2017-02-10,San Jose,15.8,34,18.7,Foggy
2017-02-11,New York,-8.0,74,20.0,Rainy
2017-02-11,Los Angeles,-8.4,58,22.8,Foggy
2017-02-11,Chicago,38.6,96,24.7,Rainy
2017-02-11,Houston,34.7,44,14.3,Snowy
2017-02-11,Phoenix,20.3,16,22.8,Cloudy
2017-02-11,Philadelphia,23.6,19,7.4,Foggy
2017-02-11,San Antonio,0.0,35,24.3,Rainy
2017-02-11,San Diego,36.0,16,26.1,Cloudy
2017-02-11,Dallas,8.8,47,9.8,Thunderstorm
2017-02-11,San Jose,-7.8,74,4.0,Rainy
2017-02-12,New York,-6.9,37,8.9,Thunderstorm
2017-02-12,Los Angeles,23.5,68,0.2,Foggy
2017-02-12,Chicago,8.8,43,0.5,Thunderstorm
2017-02-12,Houston,26.4,74,12.7,Clear
2017-02-12,Phoenix,4.7,42,10.3,Snowy
2017-02-12,Philadelphia,-3.5,73,19.5,Snowy
2017-02-12,San Antonio,2.0,41,4.4,Thunderstorm
2017-02-12,San Diego,17.2,47,6.6,Cloudy
2017-02-12,Dallas,25.6,94,14.2,Foggy
2017-02-12,San Jose,38.1,57,12.4,Clear
2017-02-13,New York,35.2,18,18.7,Clear
2017-02-13,Los Angeles,38.3,29,29.9,Clear
2017-02-13,Chicago,2.5,99,23.5,Foggy
2017-02-13,Houston,33.2,10,7.1,Foggy
2017-02-13,Phoenix,6.5,99,20.6,Cloudy
2017-02-13,Philadelphia,19.2,84,16.8,Foggy
2017-02-13,San Antonio,-9.1,97,19.2,Snowy
2017-02-13,San Diego,2.6,80,16.5,Rainy
2017-02-13,Dallas,7.5,60,1.5,Foggy
2017-02-13,San Jose,2.0,24,12.4,Rainy
2017-02-14,New York,10.6,53,28.0,Snowy
2017-02-14,Los Angeles,8.8,25,24.7,Clear
2017-02-14,Chicago,27.0,11,12.5,Thunderstorm
2017-02-14,Houston,30.9,50,13.4,Clear
2017-02-14,Phoenix,21.8,40,1.4,Cloudy
2017-02-14,Philadelphia,-6.3,16,18.5,Snowy
2017-02-14,San Antonio,34.7,14,25.5,Rainy
2017-02-14,San Diego,37.0,23,12.1,Clear
2017-02-14,Dallas,27.9,17,15.0,Clear
2017-02-14,San Jose,-6.1,63,14.6,Cloudy
2017-02-15,New York,34.6,95,14.6,Clear
2017-02-15,Los Angeles,-1.3,98,19.9,Rainy
2017-02-15,Chicago,6.0,45,3.2,Foggy
2017-02-15,Houston,-6.2,15,21.1,Cloudy
2017-02-15,Phoenix,17.3,45,22.0,Cloudy
2017-02-15,Philadelphia,30.6,31,23.0,Rainy
2017-02-15,San Antonio,34.7,51,22.7,Foggy
2017-02-15,San Diego,9.8,24,3.6,Thunderstorm
2017-02-15,Dallas,-5.1,67,8.5,Rainy
2017-02-15,San Jose,23.2,49,23.1,Clear
2017-02-16,New York,19.5,30,5.9,Snowy
2017-02-16,Los Angeles,1.1,51,0.8,Rainy
2017-02-16,Chicago,29.4,20,20.9,Snowy
2017-02-16,Houston,26.6,72,17.3,Clear
2017-02-16,Phoenix,25.9,91,27.0,Snowy
2017-02-16,Philadelphia,24.8,70,1.2,Rainy
2017-02-16,San Antonio,38.4,90,0.7,Thunderstorm
2017-02-16,San Diego,15.9,66,9.0,Thunderstorm
2017-02-16,Dallas,8.5,40,29.8,Cloudy
2017-02-16,San Jose,30.7,81,21.4,Cloudy
2017-02-17,New York,-1.6,47,14.9,Rainy
2017-02-17,Los Angeles,35.6,95,11.0,Rainy
2017-02-17,Chicago,13.5,86,28.0,Foggy
2017-02-17,Houston,1.1,96,23.4,Clear
2017-02-17,Phoenix,-9.2,90,18.7,Cloudy
2017-02-17,Philadelphia,25.1,74,10.9,Clear
2017-02-17,San Antonio,36.5,29,18.6,Cloudy
2017-02-17,San Diego,8.3,67,0.4,Cloudy
2017-02-17,Dallas,10.2,35,7.2,Snowy
2017-02-17,San Jose,38.5,15,26.1,Snowy
2017-02-18,New York,6.7,54,12.9,Foggy
2017-02-18,Los Angeles,-5.3,61,18.6,Snowy
2017-02-18,Chicago,-1.1,61,14.9,Foggy
2017-02-18,Houston,36.4,34,11.3,Clear
2017-02-18,Phoenix,13.5,44,25.9,Foggy
2017-02-18,Philadelphia,2.8,72,25.3,Snowy
2017-02-18,San Antonio,-4.8,51,11.1,Thunderstorm
2017-02-18,San Diego,16.9,31,9.4,Snowy
2017-02-18,Dallas,-3.2,19,3.4,Snowy
2017-02-18,San Jose,-8.8,77,20.6,Clear
2017-02-19,New York,-9.8,62,26.5,Thunderstorm
2017-02-19,Los Angeles,23.3,31,22.7,Clear
2017-02-19,Chicago,18.0,50,20.6,Rainy
2017-02-19,Houston,19.4,48,20.3,Snowy
2017-02-19,Phoenix,37.9,21,17.0,Snowy
2017-02-19,Philadelphia,-6.7,80,7.7,Clear
2017-02-19,San Antonio,16.3,78,12.7,Rainy
2017-02-19,San Diego,15.3,86,6.5,Foggy
2017-02-19,Dallas,-7.4,29,9.8,Foggy
2017-02-19,San Jose,19.5,85,20.9,Clear
2017-02-20,New York,4.8,15,18.1,Rainy
2017-02-20,Los Angeles,2.4,76,6.6,Foggy
2017-02-20,Chicago,9.8,53,9.1,Snowy
2017-02-20,Houston,27.1,38,2.9,Snowy
2017-02-20,Phoenix,37.8,26,21.2,Clear
2017-02-20,Philadelphia,22.7,57,15.8,Snowy
2017-02-20,San Antonio,30.1,86,22.6,Cloudy
2017-02-20,San Diego,32.3,58,4.7,Foggy
2017-02-20,Dallas,39.4,52,7.4,Foggy
2017-02-20,San Jose,29.4,75,25.1,Foggy
2017-02-21,New York,-7.9,26,14.3,Cloudy
2017-02-21,Los Angeles,18.9,36,17.0,Foggy
2017-02-21,Chicago,15.1,77,18.0,Cloudy
2017-02-21,Houston,32.2,77,19.3,Rainy
2017-02-21,Phoenix,-7.3,24,15.3,Rainy
2017-02-21,Philadelphia,37.4,80,2.5,Cloudy
2017-02-21,San Antonio,12.6,56,17.7,Snowy
2017-02-21,San Diego,-2.0,76,7.9,Foggy
2017-02-21,Dallas,-3.0,17,27.2,Rainy
2017-02-21,San Jose,1.6,59,14.0,Cloudy
2017-02-22,New York,24.9,42,26.6,Snowy
2017-02-22,Los Angeles,-5.2,37,28.4,Rainy
2017-02-22,Chicago,39.1,21,14.1,Foggy
2017-02-22,Houston,8.9,60,15.3,Rainy
2017-02-22,Phoenix,3.0,96,28.6,Thunderstorm
2017-02-22,Philadelphia,35.8,19,19.7,Clear
2017-02-22,San Antonio,24.5,59,7.2,Cloudy
2017-02-22,San Diego,-4.5,80,19.8,Snowy
2017-02-22,Dallas,35.3,41,25.4,Rainy
2017-02-22,San Jose,10.5,43,22.9,Thunderstorm
